textID,text
5c83af1147, Gourmet pizza = BLEH. Pizza is SUPPOSED to be greasy and filthy. You can`t eat pizza that`s been prepared by a chef.
b260d130b9, I hope they come
a6011468ec,felï¿½z dia de madres  | happy mothers day
40b149d273, Ohh poor girl  I`ll email her... I am relying on you being here in October Mr!!
54acae24bc,No one wants to sit with me at lunch  I guess I`ll just bury my head in my laptop and continue to be anti-social.
ea50bdcad9,Back from hospital. Doc says I`ll live
cbb5ab8e25, Happy Mother`s Day! Hope you have an awesome time with the Bug
b4d9e63784, Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold
04b219d74b, Cheers *lifts coffee cup* here here for Mondays
85dbab0a1d,_DESIGN allright! Looking forward to it..
501fcb3256, cool !! actually i believe T.I. has just begun his jail sentence in arkansas
7472aac15d,Oowweee!!! China club wuz poppin!!! Lipstic n Pumps were in full effect!
50bb920617," fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one."
5d1b0c48eb,Ugh work sucks. I could be with sher right now
dcf195b61c,Writing in yearbooks make me wanna cry
4677a43b5a,doesn`t know what to do this evening & is D R E A D I N G work tomorrow  it sucks.
2820205db5, I know! I`m so slow its horrible. DON`T TELL ON ME!
8b9ad8f948,ofcourse they start fightin aight the party buts its cool theyu held it down now im chillin with my home girl  HAPPY MOTHERS DAY
aca672028f,"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh..."
83bd9bb81b,OH NO! MY FAN BROKE  NOOOOOOOOOOOO! great now i have to swelter in the heat. i like heat-ish but it hot! my laptop warm as well.
4737fe0beb,has the greatest friends in the entire world
3b2eee645a,Breaking the daily build broke my daily plan as well
965e062196, that little girl on BGT! how sad! i cried  lol xxxxxxxxxxxxxxxxxxx
4d3c20da64,Watching Everything Is Illuminated  and dreaaaming<3
d6d9a3d7af, and now I have to shut computer down and get ready to go home from work....what a bummer.
25810b3323,Someone just bought the domain i planned on buying yesterday ****
8073b256f8,hollie steel  bless her. but go dreambears <33333 hahahahaha
a0e0ed4311,"about to head to Starbucks. was gonna take the bus to Paradise and Starbucks, but missed it by 2 minutes."
fee2d997a9,misses her phone... having no service sucks
cacb9abafb, Hope you`ll be able to join us for future editions
e6617d0e5c, so great to hear from u again today! U r the best! Cannot wait to see u on the cruise!!! <3 Cindy with the sign
954ab76021,Feeling loved!  My Mom got me a Nikon Cool Pix for my birthday!!!!
28b7c4e7a3, Oh no! Hope it`s not as bad as it sounds!
82f88a3667,Trying to recover photos after a problem between Windows and my XD card. Result: shots are all half visible  **** Microsoft...
db0d7a27bc,Not a happy bunny
46d4f2ac04,: Am getting upset listening to the say now  I want to speak to you Mitchel but my darn phone got no money on x
3b92cad313,someone save me from boredom.
5805bc215b,"Euh, got LDAP Schema Error  Why oh Why"
533b05f261," I know, they`re ****. I am trying to sort out my portfolio and I don`t know what to put in it!"
af0f1b459a," Not really, injured so can`t do much exercise. The KG`s are coming on already. Also still looking to rent some place!!  Fun times!"
49dbf3373e,I ate a foot long from subway like an hour ago! OMG! I`m happy and full. I hadn`t ate since b-fast.  happy Lis.
44118d01e8,"World`s Happiest Places ...   Denmark, Finland and the Netherlands"
6e376214e9,_says ha ha funny
25becdc5c7,"$900 cheque to cash tomorrow, why I didn`t get it in the bank I have no idea. Feel safe to get the 500D now though  woooo"
032e086e88,Alcohol makes me tired. And I miss and want him so much. It hurts
a42f6b93be,I hate hiccups
4efc7222ad,working on diffusing that irritation but this traffic sure isn`t helping  mother F! it`s always real bad the days th@ i help plan stuff
ae62b7e944, Thanks very much for the #ff  ! My only one today
50beed3219,Outz wif the BIG BIG BIG HAPPY FAMILY for mommy`s day meal. And Happy Mommy Day to all Mommys out there!
a6d79f3991, oh I love oreos!! U can`t get many varieties in the uk
8b8f51c9f8,I need a blackberry
72df0ca5a2,TODAy SUCKs - kisskass19: ï¿½you and katey broke up?! Yah Kate Broke up with me  Itï¿½s been awful nd Vodkas... http://tumblr.com/xkx1wgl8r
610d270bfe,i want so bad to go to the mcfly`s concert
a72fd81a70, don`t care about my struggles..
b99e1476e6,... A kidney stone. Really?? Ugh  http://tinyurl.com/qsw9vq
f358968122,"I have to go clothes shopping tomorrow  I hate it, but I have a serious 'clothes falling apart' situation here."
5813735154,unemployment line here i come.
8e2cd98874, Not Columbus but just wanted to say sorry to be missing Indiana show tomorrow. So sad  I will be in the woods with 8 GS.
3e1c6b5552," Funnily enough, Roland is President of my social club!"
87e048124e,I am horrible at appraising peer work. What are these Americans thinking when they compose poems? Or maybe I am the one with the problem.
b37664cb2a,goodnight everyone.
c3dd06845f,Its relaxing time..a movie and some treats
545a09f784, Yes I think it`s safe to say she is at the same popularity level today as always.
7f927df185," I did do that one Twitter while driving, although the iPhone keypad sucks for driving and typing"
3b1c7ecca2,Wishing all Mothers Happy Mother`s Day
2831a7717b,"Today isn`t going the way I planned.  Early lunchbreak & I may not be back til Mon. Weekend gonna be fun with friends, tho."
b0fc9f4b10, iPhone is doing that 'not opening downloaded apps' thing and I forgot my cord at home
c3f0895a68,Inspection went fine ... they like the house woopee. Would just be nice if it had been this morning so I could have done stuffs today
76edbec34b,"Sitting at work, waiting for this day to be over with. It is always Fridays that take forever. Wish the weekend would get here already."
e1c1201fbf, U no that little prob with ur twitter that happen @ that old pep resteraunt! mayb this will help u fix it
4e2a81ece4, I don`t watch - just wish - TV`s been off for months- I love it  Guess I won`t win though LOL
8e4c70c9fe, HA ha - how much?  Thanks for starting to follow me.
21c2d1c2b5,wish i was going to prom!!!!  oh well..going to go wish my girls good luck!! then going to good oll APPLEBEES!!! yumm
3ce79360ba, Thank you  That`s really of sweet of you!
244eb1ed8b,has just bought attics to eden by madina lake  it`s totally AMAZING
df4b40b30e,In the emergency room with my cousin. She`s got mad flu and can`t walk or breathe.  Why are hospitals always so cold?
7eb12f3dd8,"I am in school. Absolutely I have been sick .. I want to go home - we are writing of geography, the best it will"
ec194e8885," if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk"
87fbf525b2,"is back from a very long day out at Naz. Gunna crash. Up tomorrow for Mothers Day... editing photos from today, hangin with my mom, etc."
1448b746d3,"Broke Up with girlfriend, FEELING Very lonely and heartbroken  Sad times guys (N)"
2c95f382ea,"is HOT. Just done some late spring cleaning! About to settle down with a book i can barely read, left my glasses at my mums"
45c7f1cee3,haha i just watch a funny **** video on youtube  made my day
ce7fe55e1c,mmmmm my hair smells guuud.  the wonders of 'pantien' ;D
cdeebe5d5e,About to leave the fights. I`m tired and my voice hurts.
85769c1ef2,Another HD - my lecturer was gob smacked by how good our presentation was
a6ad5df0ca,ughhhhhhhhhhhh  :/
4cb5e08f9f," Not allowed to call as I live in the UK, my parents say it will cost to much  Sucks !!"
8ee3608fcf, thanks you soo much i need this day for these five kids lol
41b71fc4a3,"fourteen hours later, i`m still having the worst allergy flare-up in my life from shooting an engagement session in a field last night..."
c9100b0595, I know Buffie. I am sitting in my office instead of going to see Ms. Kane. Major bummer
c360ac59be," Haha, true  thankfully the regular keyboard does the job... most of the time."
0ac891678a, OMG I am @ the hair salon. *tears*  I hope I get out of here soon. We watching the Real House wives of NYC in here.
8bd5b460ae, omg wtf why is there a **** site following me?!
e093ccf86d, aww you poor thing  hope all goes well!
5f880890b6,I went over the limit for actions per hour for twitter clients.  i hate that limit.
daac7e9b88,Someone just admitted to having a crush on me.. That`s cool
d611e1de10, that makes me sad...
b329d819dd,went to see the dentist. can`t eat and im starving. really sucks.  and ist`s painful.
9ff9a80b63,Loves Agustin and his happy morning moods
05dd709038, Listened to Eyes on Fire and enjoyed it.  Thanks
b72d063ad6,Good morning
ef389b4d71,Happy Mother`s day to all mum`s in america
5c1e9ac72e, i did a couple hours ago...ive got sun burn and its really uncomfortable
536c12e429,Cause these stupid people dont have my phone and my tummy herts
133109505a,Choked on her retainers
001e034570,SO BORED.
b736f2b570,It`s Mother`s Day! Went out to lunch to celebrate and then went shopping for a gift for my mom
71e3f23eee,Help. My computer has a virus. I had to place my Etsy shop into vacation mode until I can sort this out. I don`t know WHAT to do!
5379466ff5,You should retweet others good tweets at least 10 a day to get involved into things at twitter
3b3d48063c," it was a biligual sweatshop LOL I talk 2 him once in a while but not as much, he got an r6"
14d71b9665,'Never give up on something you can`t go a day without thinking about.' I like that quote.
7f63c04f61,GIVE A HATER A Hug ? Why would you do that? I don`t like mwean people
02f0c7077c,Happy Mother`s Day! I love my mommy
b0c6c3c7f2,plus it hurts seeing sum1 you love falling for someone else!  not even kidding im wellllllllllllll gutted. **** ****
c84d50ca46,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! <3
391251bc05, it could be worse  so u usually a nite owl?
8dfe171cfe,Finally made it to JP Licks in Coolidge Corner for some Oreo soft serve   http://twitpic.com/4w9pe
d66c40fbde,I LOVE CHICAGO.   Tonight was AMAZING!!
a2ae399601, Hello May you have a great day
714bb81d52, sorry i couldn`t fit hal`s name
b0252a0319,Oh no it`s storming... gotta get off the computer.
b99310f623,I`m exhausted  new song 'one day' on myspace check out http://www.myspace.com/tannajoy
fd9fb4f1ad,i realy wanted to go out cause its so nice but everybodys busy
f0d9991831, Rogï¿½rio Minotouro will fight now!
1e32b7806f,Good Morning Tweeties
1d38371edb,_Houdin blind faith. Thats a crack-up
70a09e0f63, you mum sounds so humble ! what a sweet thing to ask for
ec2315aa6e,  i would love to come visit you in Korea.. next flight that is under 100 i am there!
43ee2ea931," good **** homie, hahahahaha thats what im talkin about  ;)"
0abea516e5," I`m running out of things to say, and I`m starting to think you`ll hate me for flooding your inbox with 'Philippines tour?'"
679a0b5111,wow i love how we have no headache medicine in this house.
dcea42f1c3, gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i`ll never had a chance
b12eeadc7a,left my phone at home and wont get it back till 4am. dont call me!!
a3fb74f5dc,"Hello and thank you for all of the #followfridays people. I always forget, sorry"
eed15639be,Picking up a couple toys tonight! D300 and 50mm f/1.4! YAY!! :-D Just for the weekend though
1344feeaf9, thanks 4 the folow
8596adbc86,"is rotting away at her desk. Would`ve been really down and out but thanks to YL, you made my day. You`re the best support system - EVER!"
6e88246c57,"it`s `s birthday today, wish her a good one assholes! Sleepytime"
930b5a21be,Tummy hurts
6fc86b7772,"Aaaa! I need to work today, Why cant i ever get the weekends off? It makes me want to cry"
23ad53512e, Pineapple rocks bud
31323a99d0,Oooh the hangover
ef5c867533," aww  i hope u find it soon i miss it. i cnt even use my cam w/o it, memory`s full. plus i wanna take it 2 SA this commin weekend."
6ecab08a38,I overslept  headache
467590efd6,It`s Friday... But its only Friday morning. Ugh.
ebe4b0856b,i`m so tired
025e320308,Need some coffee... Getting serious withdrawal symptoms
ecadcd7a30,"Nice win by the Dodgers, 8-0 over Giants"
99d787d063,ScREW MY PHONE. ITS BROKEN. DONT BOTHER TEXTING.
dca73d1de3,#f1 soon  good luck brawn and mclaren fix up look sharp :p
8c8eb070e7,Seems like everyone I know is asking for computer help...   kill me now
a278cd4547,"On way to exam, very very nervous  bah"
c8035d770d,unfortunately people at work let me down so I am now having a bad morning! it`s official... but revenge is a dish best served cold
197aa929a2,misses driving already
5457cc8444,How I wish I wish I did not eat that....burger.
9400b2951a,I`m craving something salty in my mouth!  Tired of pretzels tho.
9d5cfa4d06, THANKS
a336472bb3,Waiting for friends to call or email me bleh i feel unloved
